lon,lat
18.925105702399584,47.544144306472994
18.929190970817178,47.545604697852433
18.930000263056641,47.545996105419484
18.930986882733187,47.545998712772253
18.931700414563363,47.546049283263116
18.932202393144127,47.546134598117312
18.933231952291262,47.546369258727147
18.934450876300286,47.547016783162412
18.9361560583726,47.548196058682812
18.93623564910677,47.54824359537816
18.940765853084589,47.550681915364088
18.940898713915107,47.550823790990648
18.940664073962896,47.551111482054338
18.940708810064042,47.551224072205045
18.940470846345278,47.551633869208743
18.940601102061478,47.551819577315108
18.94074132907733,47.551955568828028
18.940900600377205,47.552056516379146
18.940495999173237,47.552790487141309
18.94016479032798,47.552890463033982
18.939996446043736,47.552997774725945
18.939748421193791,47.552844870655399
18.939392957835867,47.552864817325911
18.938998687257666,47.553001412406559
18.938862592492121,47.552998077866008
18.938391156631017,47.553168017908462
18.937575755847622,47.553906580752603
18.937331593753395,47.554058087309258
18.936492207951915,47.554382197103671
18.935354850970693,47.554750076873027
18.934678958550919,47.555217076755859
18.934496600548243,47.555289463487028
18.933562262821226,47.555946092659198
18.938114924681148,47.557189064119399
18.937185976845839,47.558967960025619
18.936669176062889,47.560234380226447
18.93246038929373,47.566919269429292
18.931914932253211,47.567705096877326
18.930193311011198,47.570482097836276
18.930179926113464,47.570503795417601
18.929377191575572,47.57179848230912
18.928843232970692,47.572440662283945
18.929244779902696,47.572553085393693
18.936949180936946,47.574708713963375
18.937648429554105,47.574904279124951
18.937702148808093,47.574926217284677
18.939461319628986,47.575642474970451
18.939486831783054,47.575669079158082
18.939936079256643,47.575926575482917
18.942590511089687,47.578905962516806
18.948500796838495,47.578128059794992
18.949628721509235,47.577979713397283
18.953567115377876,47.577925295373149
18.95958501929772,47.577863908380493
18.96518179301237,47.576902795636052
18.969026402765341,47.576242611251303
18.977211492308129,47.57390778004099
18.976837972812991,47.574839979659075
18.977511978770664,47.575753982181304
18.978420984006664,47.576493984072869
18.979313999230609,47.577221976711478
18.980790919389229,47.578452687271756
18.982287871978688,47.579860797007804
18.983491165301761,47.581037091346921
18.982985144302223,47.581632499991315
18.985089088529158,47.583111660629953
18.977786503921489,47.58573406710817
18.982166779078387,47.5884901183449
18.983023412533324,47.589029096978273
18.984204517468886,47.588511808464524
18.993827989444597,47.583755580230225
18.996938765441975,47.585954978253028
18.997131364238893,47.585789991767541
18.997863850521561,47.585155912902579
18.997997430004311,47.585052363125669
18.998271505997497,47.584806302828227
18.998487101665688,47.584620893418403
18.999755073689222,47.583544778779014
19.001687260033833,47.583436499577701
19.004848790844761,47.584236681828727
19.009327072199152,47.585449777450023
19.010374328157383,47.585565505097371
19.011138075811939,47.585872394190339
19.012966327078178,47.586451267553919
19.013687314925217,47.586676962206127
19.014245168716648,47.586717617434665
19.015017719860996,47.586949066867398
19.015867346456716,47.586659694327516
19.016794407829927,47.587163308152682
19.019850027268859,47.587643772552504
19.026021183776177,47.588153193293174
19.032020762064221,47.587429593821994
19.032321158695233,47.587244375469162
19.034466874582883,47.586937615597542
19.034561287519242,47.587337015021639
19.034140786134746,47.58827479192108
19.033385482643858,47.590856590677582
19.032415571631596,47.591556999920854
19.032844696842819,47.592251583862506
19.031399397382199,47.595832073866077
19.031081932760795,47.5966085625424
19.030504765190745,47.598019818472679
19.030289618680197,47.598545978152572
19.029649389377205,47.600240786951517
19.029117496897481,47.600486471822649
19.028875311096879,47.600581268561363
19.028230410554411,47.601148107073371
19.02704256825422,47.602594492667635
19.026609220961163,47.603045196636195
19.025523427277246,47.604174392604982
19.025274504112016,47.604614301810557
19.029175078907194,47.606061378936843
19.031002162363563,47.606630399010605
19.03107645303756,47.606659591784123
19.031150384385441,47.606688663409614
19.031535312484685,47.606772486505967
19.031956083363767,47.606867574682418
19.032630089321444,47.606986888901325
19.033205190766338,47.607004271203905
19.033574308516581,47.606830690180992
19.034209776748568,47.606841168046927
19.034269514714961,47.606842197663703
19.03516908764048,47.608004500941121
19.035709244620818,47.608355772968068
19.036434005392046,47.608424694685468
19.036698020254047,47.608638969181087
19.037256413034658,47.608925494841188
19.037875531928474,47.609516104608069
19.038320647151757,47.609602890735538
19.039374101485443,47.609792390439374
19.040267745530084,47.609836358633018
19.040756698539226,47.609809892934109
19.041087727721429,47.609859069462367
19.041404473690609,47.609814980163314
19.04172274679577,47.609842112044049
19.041877346856168,47.609886201320229
19.042306292404334,47.609891773039294
19.044069505644007,47.609896496887615
19.045804062626111,47.610081695630015
19.046277205286255,47.610094292512152
19.053726664442873,47.609030390336073
19.056262249163833,47.609245873608437
19.056374358911292,47.609255381984198
19.058723363547731,47.609330661611615
19.058840054703143,47.609338413650761
19.060963222877159,47.60948321910832
19.064713689188359,47.608937001863026
19.07208652205124,47.607536699840992
19.074215080116961,47.607634996561274
19.074695768625492,47.607536699840992
19.075268714113708,47.606865273187196
19.076146278314759,47.605817961221391
19.073203217780929,47.601307593656166
19.071818105444343,47.597535814739601
19.071566307670203,47.594358361415566
19.071245609113777,47.59031090594803
19.071281092567496,47.589495609524633
19.072839220427802,47.589322273335426
19.074573058757679,47.589129488405938
19.076668019831779,47.59187057860111
19.081783476217197,47.597340394691983
19.082429364906474,47.598029086585576
19.088545454686876,47.604549190878181
19.092007651623401,47.607119284969826
19.092490585920146,47.607549418465858
19.099282568120316,47.613146766749601
19.103768485154621,47.611866062208726
19.10500088389291,47.611427606880341
19.109062526618523,47.61035470814587
19.107259967169412,47.60724725944214
19.107837763560156,47.60665317179798
19.108633311575776,47.605835283345563
19.116400954006028,47.603890808804358
19.117757499916571,47.603445866235894
19.118314994381898,47.603259977728392
19.122452005759854,47.6005515878118
19.123463059612131,47.599847967397359
19.123743154317722,47.599665882267431
19.124039688193008,47.59947301429299
19.127430648727501,47.598323363460587
19.127971254865486,47.597952397445084
19.130226295723208,47.598313671370846
19.131327630261538,47.598326876842677
19.135825674552184,47.599078068860365
19.138108114026078,47.599843363789105
19.140363424378382,47.596401992721333
19.138113683580833,47.595647369878002
19.153836177346552,47.584990499761552
19.152156417596775,47.583849377211273
19.149555255860086,47.581634984381196
19.145354014939311,47.578144906295613
19.151554007367249,47.573947475526182
19.157765947388462,47.576229582009951
19.167136274117116,47.569471998807032
19.174391876835418,47.564288464869946
19.172926185617847,47.563798511947233
19.162954885964123,47.560666414617913
19.161123221099803,47.559524761917302
19.171751279057748,47.552998199122037
19.18078096463066,47.548234560984021
19.177362605480006,47.546132415222992
19.184207228955824,47.542238290205923
19.1852900581993,47.5417019832405
19.186635015842683,47.541012792839943
19.189049956820984,47.539695088938103
19.190304723609842,47.538990165305471
19.190458515186481,47.538971972037388
19.191446302672897,47.539424679315516
19.194351274638684,47.537888005732199
19.194932484627511,47.537571617249895
19.195124813929841,47.537687814583485
19.19579810123529,47.538082616752384
19.19595755219822,47.538178011669224
19.196822360322244,47.538731517084514
19.197692019348793,47.539280468365718
19.198533201780844,47.539810614489802
19.198708013935132,47.539724682909451
19.199811324767094,47.539182710339013
19.200282580965144,47.538958569659201
19.201369901785039,47.538426413638923
19.201464494384457,47.538381111902602
19.202585322364452,47.537867689488699
19.203377726276575,47.537487683316378
19.203471151066122,47.537442865937038
19.203499807323684,47.537429159937865
19.205145431092664,47.538012510777861
19.207464431998623,47.539132860952499
19.208098462926152,47.539456517255609
19.208822325382091,47.539905763690044
19.209430844155559,47.540318560037107
19.210479267923652,47.540012374252285
19.214405175209837,47.536964791291524
19.221148199227031,47.532742165248294
19.230565687508093,47.53445687480756
19.230766011816456,47.534488473166554
19.232388908208748,47.534775708048009
19.232517996115071,47.534798572750319
19.234342384625592,47.53513741797898
19.235562745939063,47.535277212983004
19.244886899262109,47.536917790187196
19.245624595773432,47.53626359108727
19.250966876768093,47.530031703526333
19.257636059268926,47.522075160444594
19.258244847536968,47.520870909950872
19.258807013241768,47.520490477282415
19.260235604038108,47.517263270844033
19.26068521083781,47.516467465039817
19.263224478651427,47.510984588957584
19.263816378592136,47.5082909641092
19.267267885576782,47.509038472212502
19.270578806219458,47.509044418739684
19.280135623201094,47.510552994511222
19.284011494325952,47.510909289240189
19.285622982114138,47.510815665025099
19.289929146260093,47.510565372638418
19.291204304805898,47.510625018180953
19.296401418050646,47.511274500962323
19.299314474853986,47.511911779925931
19.299449132315079,47.511954677508299
19.299591245793025,47.512006312316942
19.299776298741552,47.512055216683457
19.299926497057061,47.512068807963324
19.300040493266614,47.512087010564784
19.300450843688395,47.512181178588833
19.300784927142562,47.512268975556978
19.301097271366849,47.512332381016236
19.301294451571717,47.512363203929525
19.301448692306,47.512386806502455
19.30301382702552,47.512756376510723
19.30339462287446,47.512857763592116
19.303652080034887,47.512885006407053
19.303906932080992,47.512906667165183
19.304220803441261,47.512961092055818
19.30656855043631,47.513462198847996
19.308431656335571,47.513858882245756
19.308952589368836,47.514039506286643
19.309648873545555,47.51414076954314
19.318694369467469,47.515424290169378
19.318598249732069,47.51528929597697
19.318564473077384,47.515147202838392
19.318616485532335,47.514938309451416
19.318904844738537,47.514174867731718
19.319456320491462,47.51323491453438
19.319954076990392,47.512283780283504
19.320080829276982,47.512135004727014
19.321096195042617,47.51044826573002
19.318099774580912,47.507491381395873
19.316994307792275,47.506594513862716
19.313898084502497,47.503140095700616
19.31343760808786,47.501016964566638
19.31327115026571,47.498780316752615
19.313347866390973,47.497192502368179
19.313577385946068,47.496105002064255
19.313585470783625,47.496066704260478
19.313719768918602,47.495549165272735
19.313667576800594,47.495334063716726
19.314123651470339,47.493919615511274
19.314217794912114,47.493036294403737
19.315253552434704,47.491425908316295
19.316383273736015,47.490423694073797
19.318195804484784,47.489157894009644
19.318279976626904,47.488436872691587
19.32265989245769,47.484186967818523
19.326040881692528,47.481649815467975
19.327199528745982,47.481129280979786
19.329822070386445,47.477674765899025
19.330489518642544,47.472784665391742
19.330434272252571,47.470079486200348
19.331062104804644,47.467481290089736
19.333456025205294,47.46476946126694
19.334316880742065,47.463856316845273
19.334925758841639,47.463210498691083
19.330411814370471,47.459794708983203
19.322023256415832,47.459214679265457
19.321096284874148,47.459120659186013
19.313404280590817,47.457072765394258
19.312465630950442,47.457000607525131
19.309756491716591,47.456734873777854
19.30870905609531,47.456668485685732
19.307614818247725,47.456443871006854
19.306957161628219,47.456443810267217
19.305859959340196,47.45645115976216
19.302886445918233,47.457169097209977
19.301263819020527,47.457178086550741
19.300069419018762,47.456371773014403
19.298681791399385,47.455435219006098
19.298371423468716,47.455225662838934
19.296167945908302,47.453738215237607
19.292281295000034,47.450639878894513
19.288932824778477,47.446939203410096
19.287123887290843,47.444270300644824
19.285232753954716,47.441866404363687
19.281199048834431,47.436738612291215
19.28089937085565,47.436309081199006
19.265769495682868,47.438233163586567
19.260141999585503,47.427173317407217
19.25470710228505,47.428933165131788
19.251271495480939,47.424334270580047
19.246987609554026,47.419206715006034
19.245345219720068,47.41978536249362
19.243826617732267,47.420249613096253
19.243446630367085,47.419993297185627
19.243090628019985,47.419776062852137
19.242502680666533,47.420297691184757
19.24196935088235,47.420730574348191
19.241916709606699,47.420837609358308
19.241779447031284,47.42093029992094
19.237919925244597,47.422253660235157
19.238726432706677,47.423903361918548
19.238469155209305,47.42418676529001
19.236405365675569,47.426035991048266
19.236015317179206,47.425347165540245
19.234766748765807,47.423162786394791
19.233389182277609,47.423633084967932
19.233002547379321,47.423765093582212
19.232971645333549,47.423775608066258
19.231728107485747,47.424200075425858
19.2281469736056,47.421584599480312
19.227983300560833,47.421450518876817
19.226138520293368,47.419938472041089
19.218238556021763,47.413463415481843
19.217422256923086,47.412794182231217
19.226392563855718,47.407457458567045
19.218127344589586,47.401036867421475
19.217919923590486,47.400875798422312
19.217833775154741,47.400960194018204
19.21723918026818,47.401543480632917
19.216961061856217,47.401812776527123
19.215985311794608,47.402663217178187
19.215757858364668,47.40286611215793
19.215551515343908,47.403124092269799
19.214930959145637,47.401284094304401
19.213786595305194,47.400375259227694
19.213754076291909,47.400349478168579
19.213732606556622,47.40033251373837
19.209954022977026,47.397922293044033
19.208548069725854,47.397117381979982
19.208385025501784,47.396951618757853
19.205968108229861,47.395511901282944
19.205521825196712,47.395056979840874
19.205386269420334,47.394862264236487
19.205157648180528,47.394528108204177
19.205082369359722,47.394426067049871
19.204372520622211,47.393465119145624
19.203893628744243,47.392836194127206
19.203679919538153,47.392519600333124
19.203369282112902,47.392107770138985
19.203173449380969,47.391856668903493
19.202958123207363,47.391557097300606
19.202910512497304,47.391458395199777
19.202878532473189,47.391395208730117
19.202803163820853,47.391262997334842
19.202482195769836,47.390803478056569
19.20217596008948,47.390381417381143
19.201911406238306,47.390016581517521
19.201363254251934,47.389260994094741
19.201307648535849,47.389196588645191
19.201231291736701,47.389152009567447
19.200674515923602,47.388228003903833
19.20010157043539,47.387210989014584
19.19955844901461,47.386302215298478
19.198998708761074,47.385365873695953
19.197988463392551,47.383676098419272
19.19724097524464,47.382405477272272
19.195678265976383,47.379637375690017
19.194708804121763,47.377934399116455
19.194348400029774,47.377270797588707
19.192576023974208,47.373983568771962
19.188648859046623,47.369955358859556
19.187911521861416,47.369206906402766
19.18761669478517,47.368905198332214
19.184806584913385,47.366091059276897
19.181332350552054,47.362661601579255
19.179723018720551,47.361072778607372
19.17808395265315,47.360845261034093
19.169074658837186,47.359594900891338
19.164739658770614,47.358821777947725
19.164533225918323,47.358784962286876
19.161080551123806,47.358169315437792
19.158277897268885,47.357669466008701
19.156158502019061,47.35763836978964
19.150744625296255,47.356743569756702
19.150357271745744,47.356494795125741
19.14820338118901,47.355111116975003
19.145045443639216,47.353082362685733
19.140477600251,47.349689916041847
19.133641151444262,47.356029860919683
19.12819098278398,47.359838184303875
19.128054798186906,47.359926114125706
19.11439025490558,47.368692498885096
19.104755014999643,47.37487339220656
19.104245221075907,47.37520037284375
19.102116213852543,47.376585105762885
19.101870704285393,47.376712609105155
19.1000568260637,47.377736517895777
19.098784631958328,47.378454616969343
19.098236120645844,47.378742279665694
19.102569144418794,47.383967990258334
19.105317090872916,47.387047019222791
19.095519255900552,47.390435117795946
19.093947653310988,47.391071186836868
19.092651923345173,47.392574879716975
19.091609428457954,47.393920905695651
19.087559553662555,47.39883080559747
19.085232647582099,47.401689103668296
19.083649097399256,47.404789471540944
19.083619632657935,47.404896417357442
19.082359296314319,47.404793180296608
19.080747179705437,47.404649693821845
19.079491155275182,47.404512286916102
19.078400151362615,47.404405887517214
19.076139001960961,47.404169072083633
19.075236913752651,47.40406881280267
19.074968676808805,47.403950982063613
19.073627581921144,47.403259617964288
19.073158391848249,47.402980175639179
19.071671500389975,47.402717269887745
19.070641492085205,47.402409369347055
19.069802285946782,47.402004608730309
19.065260583533327,47.399813910295066
19.060703969086159,47.397615884668618
19.064680271859789,47.393556094334279
19.064466562653696,47.393378765545862
19.062231823721394,47.391358111729964
19.053687228401902,47.393481903350001
19.053230345248398,47.392537418666706
19.051985729422253,47.389964218636727
19.051030820275233,47.387238175351385
19.049099711908962,47.38802851921497
19.04802676413361,47.388679274408062
19.045151346740671,47.386442102515161
19.043898286750853,47.384931118462447
19.042181696074429,47.385674968618702
19.041542275255193,47.385648572153386
19.039701178080389,47.387342784838729
19.038242044564395,47.388202764266936
19.030148223854479,47.385204270217706
19.027856621564691,47.388214380583257
19.027586408327224,47.388114516670385
19.023843667527469,47.386728505228085
19.023557823604062,47.386623164678753
19.023135256094413,47.386466795611383
19.023039316022068,47.386589166153975
19.021668217403917,47.388336503795657
19.020020168183674,47.38788900112111
19.018947310239845,47.390097163084931
19.015347311738736,47.389643715317455
19.009658281044409,47.388926984997852
18.995966518809972,47.387202109357915
18.991897509899022,47.386371794030048
18.98824567860602,47.385529666252864
18.980115116800985,47.383802672261645
18.976297905664175,47.382477615798365
18.972581575333777,47.380764207895503
18.962376713706178,47.372623406279921
18.959618167131701,47.374443478021107
18.957223617910355,47.37582896080859
18.956142046308276,47.376986411757699
18.955326196367235,47.378238488730183
18.954632157978725,47.380302103155977
18.954537206053196,47.381211406098387
18.954310111949368,47.381570585259567
18.954069992273926,47.381864982611724
18.953787112790955,47.382189912656699
18.953553730480142,47.382600299726079
18.953477104186401,47.382883195488525
18.953603407315352,47.383243214797822
18.953816667363803,47.383315717121917
18.954030556232947,47.383388401818195
18.954260614777215,47.383466499740003
18.954484115619902,47.383542407889571
18.954755406835709,47.383634616680645
18.954879643839501,47.383641976346325
18.954577630240983,47.3843280021593
18.954455549193867,47.384461812342167
18.95436041760528,47.384667879359462
18.954329066401861,47.384857280269998
18.954092090829914,47.385273181358777
18.95386921880792,47.385724963731072
18.953127390046298,47.386894483068303
18.952863375184293,47.3874088954949
18.952791420130033,47.387462112384199
18.952598012849364,47.387950914601547
18.951949249551173,47.389719371305176
18.95162792217404,47.390792166388017
18.951465416939147,47.391530095635197
18.951339562967846,47.392555358621053
18.951440264111191,47.392807916042003
18.951564860441096,47.393960798233422
18.951530275302662,47.393999474506458
18.951604476145128,47.394171267357301
18.951683977047775,47.394351269177179
18.951782701897496,47.394580892227907
18.95192167127195,47.394905074974474
18.95200916718062,47.395112803857096
18.952198891368628,47.39555860332873
18.952326452138976,47.395623669912062
18.952567110803592,47.395751066400983
18.953445393656875,47.396532161290494
18.954077807616894,47.397104612271214
18.956001998955479,47.397632667550944
18.957507216045546,47.398024388235143
18.957924214000439,47.398097174263107
18.95803102368772,47.398167892755382
18.958496171341839,47.398277588319992
18.959278244628191,47.398472899369729
18.959461860272267,47.398513761365763
18.959764412859958,47.398570797848912
18.961174857687553,47.398913501899635
18.962435553357288,47.399276269585698
18.961984688916186,47.400933197170815
18.96148495612363,47.404796889052001
18.961075863343243,47.405747963394006
18.960635329527911,47.406864266744648
18.959395295109712,47.40933086002314
18.958336630547375,47.411436784030883
18.958326928742306,47.411461708582038
18.957889179704356,47.412578802694327
18.957026527537018,47.414780763126657
18.957139715262816,47.415898698631729
18.957153189992081,47.416032489442536
18.957375882351013,47.416820395536135
18.957448196731384,47.417374086723889
18.957078180665853,47.418113467216635
18.957047458283139,47.418594995032649
18.965943744036359,47.424335364560868
18.967128711727639,47.425099869271072
18.96870830932324,47.426198684798941
18.9697341853777,47.42691691365836
18.971376126054015,47.427823285286799
18.974398777322023,47.429494082197657
18.976236460898743,47.430071583522619
18.97653137780652,47.430588309053519
18.976595876843923,47.430704804041618
18.976681576122022,47.430870704127301
18.976969486170585,47.431318814052446
18.977106658914469,47.431521477106507
18.977340310719867,47.431942965144763
18.977350371851049,47.431976995173592
18.977357827867912,47.432027067890282
18.977371661923286,47.432068815373718
18.977493383644283,47.432281988324554
18.977670531418315,47.432750868549704
18.977779586893803,47.43305360884991
18.977976587435613,47.433599958926258
18.97805393238157,47.433614785831821
18.978101273597044,47.4336338055857
18.978123461984566,47.43366929290363
18.97813792486064,47.433769860429742
18.978291896100338,47.43502788013781
18.978403197364042,47.435553489279258
18.978480991467642,47.435830267474145
18.978506144295601,47.435947115438594
18.978527973357004,47.436047800137956
18.978554563489411,47.4362480752255
18.978566151756578,47.436294862681621
18.978619152358345,47.436459408365707
18.978826214031333,47.437101301750623
18.978884424861743,47.437238502103988
18.979129485271248,47.437679205690422
18.979194882623936,47.437804799156737
18.979209704826122,47.437848364889966
18.979223718544556,47.437913865324774
18.979232881360453,47.437993219174579
18.979239528893554,47.438426260624645
18.979247973057227,47.438983066366177
18.979256057894784,47.439364089684176
18.979278425945356,47.439734963502453
18.979282648027194,47.440187190277825
18.979237372936872,47.440609398761922
18.979189402900705,47.440930807179924
18.979169999290566,47.441022794029273
18.979088701757352,47.441276091200017
18.979055374260309,47.441376401160078
18.978826483525918,47.441729580617803
18.978764589602843,47.442027104978486
18.978789023778567,47.442591406311386
18.978744018182834,47.44283218032848
18.978606755607419,47.443551518796355
18.978472367640915,47.444096787812427
18.978324684608207,47.444470908955473
18.977952063428354,47.445336760155314
18.97811367034797,47.445736206069625
18.978292614752565,47.446420390640029
18.978476769385807,47.447077167865025
18.978515127448443,47.447214099203109
18.977414331899279,47.447272115700677
18.976125878287267,47.44783551027686
18.975632254038647,47.448046067882466
18.975375425698914,47.448166958913909
18.974966422750057,47.448358561517168
18.973476297356761,47.449050973729989
18.973232584420174,47.449158011898689
18.97173706913517,47.4498255679568
18.971538631288912,47.449912618732014
18.970970896029346,47.450226559200473
18.9698966906126,47.451097600544223
18.977432567699548,47.455067371452927
18.977774556328214,47.455181382602824
18.981054664756645,47.455212482031804
18.981630125527651,47.457208395195089
18.981809249595305,47.457829991875322
18.982668308501513,47.460777768821238
18.982640550559232,47.460848160204989
18.98171339935449,47.463201267454387
18.981483969630929,47.463246208986199
18.981460254107429,47.463299167066275
18.981364044540495,47.463506990576022
18.981049095201886,47.464191672738323
18.980974804527889,47.464353276833435
18.980923331062108,47.464465203016246
18.98074789008712,47.464841669203999
18.98052789267404,47.465313963752443
18.980382814755654,47.465625565303029
18.980337449833804,47.46572279238206
18.980282652601474,47.46584048488296
18.98025723027893,47.46589520148224
18.980125627089809,47.466178560895386
18.980047114333978,47.466347689178484
18.979915780639441,47.466628617037806
18.979872931000386,47.466720316035641
18.979533996643688,47.467448011748424
18.97900147534326,47.468619178068494
18.978874992551258,47.468811859937247
18.978738897785714,47.468957904185942
18.978703324500461,47.468996100307116
18.978484584728783,47.469221207885063
18.977565518361601,47.470002609713163
18.977092106206868,47.470387901877423
18.97680509447359,47.47060189113602
18.976606926121917,47.470769304940006
18.976396720345427,47.470923480619305
18.976216877625546,47.4710687903276
18.974296099885045,47.47264701126327
18.972863466669931,47.473922013517914
18.972280460050538,47.474426286042203
18.971430923286345,47.475194677555578
18.970272276232887,47.476093902979656
18.970248560709386,47.476246302252378
18.968692409142708,47.478012280072889
18.967618293557482,47.479302391171558
18.964912657753246,47.482056695727792
18.961232799023378,47.48449068695129
18.954915756113923,47.4864198057751
18.954592093117054,47.486071297230154
18.953236804847904,47.484605362777188
18.947735072890314,47.482285207819189
18.946092503393302,47.483528165055262
18.941523671858267,47.487019203497255
18.941595267586415,47.487105889172483
18.941697945023385,47.488417387132181
18.941011182988678,47.488813713490423
18.9388837029013,47.489932261581018
18.938410021251983,47.490174214961542
18.937913432562922,47.490406515866347
18.937293774679933,47.490721610643625
18.936255501874548,47.491242171481893
18.935928155785017,47.491540204807038
18.935969208793502,47.491573285794843
18.936050955484355,47.491720116569979
18.936189116375054,47.491980210589787
18.936246788216295,47.492058572386185
18.93645798213959,47.49239878626571
18.936496160539164,47.492465918306991
18.936542513607826,47.492535174690033
18.93657664958862,47.492570561570922
18.936626506086892,47.492598786081452
18.936814792970445,47.492834293233962
18.93723852828996,47.493609213566494
18.937246702959047,47.493629061379693
18.937255955606474,47.493647270376044
18.937269071009624,47.493665782849185
18.937305632441689,47.493694006771094
18.937329078470601,47.493712458531199
18.937347224439343,47.493733216753562
18.937374263729389,47.493781409787871
18.937384863849744,47.493803260519336
18.937395913127741,47.493824261491568
18.937408489541717,47.49384508036615
18.937442715354042,47.493904016552356
18.93746885632881,47.493953059177997
18.937486822634494,47.494000402263261
18.937570904945087,47.494183461791366
18.938141784308144,47.495120600043023
18.938178794897851,47.495176317969317
18.93868499556045,47.495960065062206
18.939028062167456,47.4965226951565
18.939546390086395,47.497357585834251
18.939752733107152,47.497619412002422
18.939788486055463,47.497663899258214
18.939818489785953,47.497711785225384
18.939841845983338,47.497761673981231
18.939858015658455,47.497817571180576
18.939854422397318,47.497864668014607
18.941609191473315,47.49749311168884
18.944602108505418,47.496975768838503
18.944670200803955,47.497064987173836
18.945000331670869,47.497854168337483
18.944791024209668,47.498132318034664
18.944484519034727,47.49825509671436
18.944529883956573,47.49835881807423
18.945117561815444,47.498685517776757
18.945397476857977,47.499094572312679
18.945461077580092,47.499189067098769
18.945379780046878,47.499517703710737
18.945274407664051,47.499674404691369
18.944927118975212,47.500095771429983
18.944648012416433,47.500488914532262
18.944384446712075,47.500766018568505
18.943869173065103,47.501125596198648
18.943767663437995,47.501816281780918
18.943623483834898,47.502173181999055
18.943654296049143,47.502310758769021
18.944137859166585,47.502970114860773
18.944261197855091,47.503120919025051
18.94425517914269,47.503311714497855
18.944057909106299,47.503517377161863
18.943730473185237,47.503745189039449
18.943467266806991,47.503897811521092
18.942065715300703,47.504505080753461
18.941405094240761,47.504795392652163
18.941160932146541,47.504896916480305
18.940340051639911,47.505168475067528
18.939463206091084,47.5054549602688
18.936030653558934,47.506470176957976
18.935086703858381,47.506747916919615
18.934197820884744,47.507010181708672
18.933955994410258,47.507069285161357
18.93385655090831,47.507099686398071
18.934003964446436,47.507336099406402
18.934726120103335,47.508460017526843
18.93542797383482,47.50935436536642
18.935767177686103,47.509679297658437
18.936081677867072,47.510026982084732
18.936272569864951,47.51022770356348
18.936462383884486,47.51038449393063
18.936727117398711,47.510618404385582
18.936829615172631,47.510734115345841
18.936908487254573,47.510840178445584
18.936909744895974,47.510841695364789
18.937082311262053,47.511043263199156
18.93726260313958,47.511262305031231
18.93717456824173,47.511314183225977
18.938002006449935,47.512023058730456
18.938324950794573,47.512150780295414
18.938253175403375,47.512402885369973
18.938563184007922,47.512411804588695
18.93921491174655,47.512405191018495
18.939414786897267,47.512389597551511
18.939520159280097,47.512377159179586
18.93958753292641,47.51237509622981
18.939650504827821,47.512379889554168
18.939734317643833,47.512399487571962
18.939800882806384,47.512429096947209
18.939852985092863,47.51247921441724
18.939973449172463,47.512617370923962
18.941630032387906,47.514695378076937
18.942926391174421,47.517148605660871
18.943563027216278,47.517309561532159
18.94409851295714,47.517346812462542
18.944222480466351,47.51797916420513
18.943691486301905,47.518301009690219
18.94309787956216,47.518606594236019
18.942615124928473,47.518821115101268
18.941643057959528,47.519254218892364
18.941160662651956,47.519446715059352
18.940587806995271,47.519712617049322
18.939241681542022,47.520261706763826
18.939124271734382,47.52101687014995
18.938951885031365,47.520777667499743
18.938837349832639,47.520598158631778
18.938579174019985,47.520685516859849
18.938480269507199,47.520716880854863
18.938413255187005,47.520740115678542
18.938369956390311,47.520754978680458
18.938297013189239,47.520780215441413
18.938160918423698,47.52083930338712
18.937828901094687,47.5209832617278
18.936958523415903,47.521360900251182
18.936149770165606,47.521705716731084
18.935444502836049,47.522016498537731
18.935334369382211,47.522060479808076
18.935245166674502,47.522127088613509
18.935368595194536,47.522307380875723
18.935458786049061,47.522437018636928
18.935404797300489,47.522609484286832
18.935329159153564,47.522640907794766
18.933474677081026,47.520734716464553
18.931267246933359,47.521299871623356
18.929028465582281,47.521879398065273
18.928277114678643,47.521997207430964
18.926896673581535,47.522243805478489
18.926906375386604,47.522269769485902
18.927298130682008,47.523297218033875
18.927750252764508,47.52376868382084
18.92787044734952,47.524260284910085
18.927953900839416,47.52434587786675
18.928164376110487,47.524277088074179
18.928537266784922,47.524224494759224
18.929308650119395,47.52424178322498
18.929811257520864,47.524470900354018
18.930354648436225,47.524638385130814
18.930412499940523,47.524625403714865
18.931116509628687,47.524515182871454
18.932908199462865,47.523819700387008
18.933326544890676,47.523298067306982
18.935327991343694,47.522643273656577
18.935130990801888,47.524818486780511
18.93487676757648,47.530891111195096
18.934307954338578,47.532204062886251
18.934829156866424,47.533587093692468
18.93431855445893,47.535641163434008
18.934690816312671,47.537567311393857
18.93517626589221,47.538635213505337
18.935320176000726,47.53974487714671
18.935440190922684,47.541680758858313
18.935751816494744,47.543339691298407
18.935684263185379,47.543374194983478
18.935205011981296,47.543319801641864
18.934526155121091,47.543136488994676
18.93377947545693,47.543059901350837
18.932926884420773,47.542721289239374
18.931777310351684,47.542663984501964
18.930751703791806,47.542160488438888
18.929789697954039,47.541833271013601
18.925105702399584,47.544144306472994